tweet_id,created_at,favorite_count,retweet_count,character_count
692041934689402880,2016-01-26 17:50:29+00:00,3724,1424,86
692017291282812928,2016-01-26 16:12:33+00:00,3153,1081,139
691820333922455552,2016-01-26 03:09:55+00:00,4329,1860,140
691793053716221953,2016-01-26 01:21:31+00:00,8910,4732,124
691756958957883396,2016-01-25 22:58:05+00:00,3179,1161,75
691675652215414786,2016-01-25 17:35:00+00:00,2116,577,114
691483041324204033,2016-01-25 04:49:38+00:00,2608,656,144
691459709405118465,2016-01-25 03:16:56+00:00,4449,1294,101
691444869282295808,2016-01-25 02:17:57+00:00,2890,955,64
691416866452082688,2016-01-25 00:26:41+00:00,21253,8689,107
691321916024623104,2016-01-24 18:09:23+00:00,2828,747,109
691096613310316544,2016-01-24 03:14:07+00:00,3253,1019,140
691090071332753408,2016-01-24 02:48:07+00:00,1867,385,71
690989312272396288,2016-01-23 20:07:44+00:00,6513,3282,96
690959652130045952,2016-01-23 18:09:53+00:00,3902,1421,139
690938899477221376,2016-01-23 16:47:25+00:00,4536,2245,96
690932576555528194,2016-01-23 16:22:17+00:00,3602,1143,100
690735892932222976,2016-01-23 03:20:44+00:00,4134,1442,102
690728923253055490,2016-01-23 02:53:03+00:00,2384,597,108
690690673629138944,2016-01-23 00:21:03+00:00,2547,898,110
690649993829576704,2016-01-22 21:39:24+00:00,1435,325,95
690597161306841088,2016-01-22 18:09:28+00:00,2163,681,143
690400367696297985,2016-01-22 05:07:29+00:00,2041,509,140
690374419777196032,2016-01-22 03:24:22+00:00,3560,972,140
690360449368465409,2016-01-22 02:28:52+00:00,2925,1006,113
690348396616552449,2016-01-22 01:40:58+00:00,1644,573,109
690248561355657216,2016-01-21 19:04:15+00:00,1845,477,137
690021994562220032,2016-01-21 04:03:58+00:00,3056,1180,117
690015576308211712,2016-01-21 03:38:27+00:00,2740,836,138
690005060500217858,2016-01-21 02:56:40+00:00,4004,1907,90
689999384604450816,2016-01-21 02:34:07+00:00,1561,424,103
689993469801164801,2016-01-21 02:10:37+00:00,1618,518,130
689977555533848577,2016-01-21 01:07:23+00:00,1490,502,88
689905486972461056,2016-01-20 20:21:00+00:00,2651,787,140
689877686181715968,2016-01-20 18:30:32+00:00,3323,1344,107
689835978131935233,2016-01-20 15:44:48+00:00,2369,850,147
689661964914655233,2016-01-20 04:13:20+00:00,3501,1052,110
689659372465688576,2016-01-20 04:03:02+00:00,11394,4412,137
689623661272240129,2016-01-20 01:41:08+00:00,2467,748,105
689599056876867584,2016-01-20 00:03:21+00:00,12795,6265,102
689557536375177216,2016-01-19 21:18:22+00:00,2257,519,51
689517482558820352,2016-01-19 18:39:13+00:00,3735,1609,113
689289219123089408,2016-01-19 03:32:10+00:00,2476,1056,122
689283819090870273,2016-01-19 03:10:43+00:00,3624,1250,136
689280876073582592,2016-01-19 02:59:01+00:00,2197,819,106
689275259254616065,2016-01-19 02:36:42+00:00,1273,285,139
689255633275777024,2016-01-19 01:18:43+00:00,2805,1212,124
689154315265683456,2016-01-18 18:36:07+00:00,3348,1128,139
689143371370250240,2016-01-18 17:52:38+00:00,2232,579,140
688916208532455424,2016-01-18 02:49:58+00:00,3003,983,93
688908934925697024,2016-01-18 02:21:04+00:00,2310,874,78
688898160958271489,2016-01-18 01:38:15+00:00,2307,890,104
688894073864884227,2016-01-18 01:22:00+00:00,2462,792,126
688828561667567616,2016-01-17 21:01:41+00:00,1508,420,139
688804835492233216,2016-01-17 19:27:24+00:00,1043,227,96
688789766343622656,2016-01-17 18:27:32+00:00,2434,759,140
688547210804498433,2016-01-17 02:23:42+00:00,2862,789,91
688519176466644993,2016-01-17 00:32:18+00:00,2520,825,97
688385280030670848,2016-01-16 15:40:14+00:00,10180,5035,94
688211956440801280,2016-01-16 04:11:31+00:00,2426,937,82
688179443353796608,2016-01-16 02:02:19+00:00,2328,669,136
688116655151435777,2016-01-15 21:52:49+00:00,3093,888,139
688064179421470721,2016-01-15 18:24:18+00:00,1878,408,87
687841446767013888,2016-01-15 03:39:15+00:00,6009,2872,78
687826841265172480,2016-01-15 02:41:12+00:00,2989,1292,116
687818504314159109,2016-01-15 02:08:05+00:00,2758,1080,75
687807801670897665,2016-01-15 01:25:33+00:00,2625,801,143
687732144991551489,2016-01-14 20:24:55+00:00,1935,750,111
687704180304273409,2016-01-14 18:33:48+00:00,2660,950,105
687664829264453632,2016-01-14 15:57:26+00:00,2121,576,139
687494652870668288,2016-01-14 04:41:12+00:00,2104,654,71
687480748861947905,2016-01-14 03:45:57+00:00,1760,281,56
687476254459715584,2016-01-14 03:28:06+00:00,2187,619,86
687460506001633280,2016-01-14 02:25:31+00:00,2243,614,140
687399393394311168,2016-01-13 22:22:41+00:00,2081,702,123
687317306314240000,2016-01-13 16:56:30+00:00,22073,10411,140
687312378585812992,2016-01-13 16:36:55+00:00,4777,2146,98
687127927494963200,2016-01-13 04:23:58+00:00,6004,2591,74
687124485711986689,2016-01-13 04:10:18+00:00,2371,577,137
687109925361856513,2016-01-13 03:12:26+00:00,6370,2803,119
687102708889812993,2016-01-13 02:43:46+00:00,2571,1124,140
687096057537363968,2016-01-13 02:17:20+00:00,2449,695,125
686947101016735744,2016-01-12 16:25:26+00:00,9433,3582,137
686760001961103360,2016-01-12 04:01:58+00:00,3852,1551,103
686749460672679938,2016-01-12 03:20:05+00:00,3812,1666,137
686730991906516992,2016-01-12 02:06:41+00:00,4543,1350,65
686683045143953408,2016-01-11 22:56:10+00:00,3072,912,120
686618349602762752,2016-01-11 18:39:05+00:00,4042,1544,130
686606069955735556,2016-01-11 17:50:18+00:00,2071,607,139
686394059078897668,2016-01-11 03:47:50+00:00,1928,769,134
686386521809772549,2016-01-11 03:17:53+00:00,3553,996,143
686377065986265092,2016-01-11 02:40:19+00:00,2433,637,90
686358356425093120,2016-01-11 01:25:58+00:00,2398,776,139
686286779679375361,2016-01-10 20:41:33+00:00,4392,1887,101
686050296934563840,2016-01-10 05:01:51+00:00,2420,836,133
686035780142297088,2016-01-10 04:04:10+00:00,1274,138,136
686034024800862208,2016-01-10 03:57:12+00:00,3424,1324,109
686007916130873345,2016-01-10 02:13:27+00:00,2704,472,87
686003207160610816,2016-01-10 01:54:44+00:00,2009,735,133
685973236358713344,2016-01-09 23:55:38+00:00,2326,611,139
685943807276412928,2016-01-09 21:58:42+00:00,1801,696,140
685906723014619143,2016-01-09 19:31:20+00:00,8277,3303,81
685681090388975616,2016-01-09 04:34:45+00:00,2069,140,130
685667379192414208,2016-01-09 03:40:16+00:00,2579,666,136
685663452032069632,2016-01-09 03:24:40+00:00,3557,1656,109
685641971164143616,2016-01-09 01:59:19+00:00,3218,885,108
685547936038666240,2016-01-08 19:45:39+00:00,35052,17465,98
685532292383666176,2016-01-08 18:43:29+00:00,3336,1298,132
685325112850124800,2016-01-08 05:00:14+00:00,10471,4535,111
685321586178670592,2016-01-08 04:46:13+00:00,2910,735,93
685315239903100929,2016-01-08 04:21:00+00:00,3676,1234,98
685307451701334016,2016-01-08 03:50:03+00:00,2262,496,140
685268753634967552,2016-01-08 01:16:17+00:00,3419,1371,135
685198997565345792,2016-01-07 20:39:06+00:00,2566,764,140
685169283572338688,2016-01-07 18:41:01+00:00,4489,1620,140
684969860808454144,2016-01-07 05:28:35+00:00,2374,421,140
684959798585110529,2016-01-07 04:48:36+00:00,7004,3487,137
684940049151070208,2016-01-07 03:30:07+00:00,3523,1191,138
684926975086034944,2016-01-07 02:38:10+00:00,3849,552,140
684914660081053696,2016-01-07 01:49:14+00:00,3848,1662,88
684902183876321280,2016-01-07 00:59:40+00:00,2053,605,137
684880619965411328,2016-01-06 23:33:58+00:00,2305,936,139
684830982659280897,2016-01-06 20:16:44+00:00,38551,24514,99
684800227459624960,2016-01-06 18:14:31+00:00,2979,1124,139
684594889858887680,2016-01-06 04:38:35+00:00,9843,4016,116
684588130326986752,2016-01-06 04:11:43+00:00,4489,1592,80
684567543613382656,2016-01-06 02:49:55+00:00,3312,1418,140
684538444857667585,2016-01-06 00:54:18+00:00,2915,1085,120
684481074559381504,2016-01-05 21:06:19+00:00,4249,1320,140
684460069371654144,2016-01-05 19:42:51+00:00,2169,628,140
684241637099323392,2016-01-05 05:14:53+00:00,8999,3727,61
684225744407494656,2016-01-05 04:11:44+00:00,1369,239,126
684222868335505415,2016-01-05 04:00:18+00:00,4225,1563,140
684200372118904832,2016-01-05 02:30:55+00:00,2394,1177,140
684195085588783105,2016-01-05 02:09:54+00:00,2108,595,68
684188786104872960,2016-01-05 01:44:52+00:00,3831,1343,140
684177701129875456,2016-01-05 01:00:50+00:00,2215,764,124
684147889187209216,2016-01-04 23:02:22+00:00,3265,1703,126
684122891630342144,2016-01-04 21:23:02+00:00,2176,539,136
684097758874210310,2016-01-04 19:43:10+00:00,4515,1621,90
683857920510050305,2016-01-04 03:50:08+00:00,4163,1262,136
683852578183077888,2016-01-04 03:28:54+00:00,2111,397,137
683849932751646720,2016-01-04 03:18:23+00:00,2896,1116,115
683834909291606017,2016-01-04 02:18:42+00:00,2880,1265,143
683828599284170753,2016-01-04 01:53:37+00:00,3053,1195,135
683773439333797890,2016-01-03 22:14:26+00:00,3684,1533,139
683742671509258241,2016-01-03 20:12:10+00:00,7162,3781,137
683515932363329536,2016-01-03 05:11:12+00:00,8058,3291,116
683498322573824003,2016-01-03 04:01:13+00:00,3469,1095,137
683481228088049664,2016-01-03 02:53:17+00:00,2878,1118,140
683462770029932544,2016-01-03 01:39:57+00:00,2676,761,99
683449695444799489,2016-01-03 00:47:59+00:00,4290,1837,140
683391852557561860,2016-01-02 20:58:09+00:00,8356,2702,133
683357973142474752,2016-01-02 18:43:31+00:00,3238,1059,90
683142553609318400,2016-01-02 04:27:31+00:00,3162,1173,138
683111407806746624,2016-01-02 02:23:45+00:00,3736,1034,121
683078886620553216,2016-01-02 00:14:32+00:00,2176,634,134
683030066213818368,2016-01-01 21:00:32+00:00,2370,832,138
682962037429899265,2016-01-01 16:30:13+00:00,26239,15043,139
682808988178739200,2016-01-01 06:22:03+00:00,1953,210,139
682788441537560576,2016-01-01 05:00:24+00:00,2706,1258,120
682750546109968385,2016-01-01 02:29:49+00:00,1674,494,139
682662431982772225,2015-12-31 20:39:41+00:00,3326,1207,140
682638830361513985,2015-12-31 19:05:54+00:00,2266,675,70
682429480204398592,2015-12-31 05:14:01+00:00,3769,1320,137
682406705142087680,2015-12-31 03:43:31+00:00,8319,2019,67
682393905736888321,2015-12-31 02:52:40+00:00,2441,773,104
682389078323662849,2015-12-31 02:33:29+00:00,1828,518,140
682303737705140231,2015-12-30 20:54:22+00:00,3389,1135,137
682259524040966145,2015-12-30 17:58:40+00:00,4578,1375,136
682242692827447297,2015-12-30 16:51:48+00:00,3566,1341,115
682088079302213632,2015-12-30 06:37:25+00:00,20108,11271,96
682059653698686977,2015-12-30 04:44:28+00:00,5442,1915,102
682047327939461121,2015-12-30 03:55:29+00:00,3525,1088,134
682032003584274432,2015-12-30 02:54:35+00:00,7223,2294,93
682003177596559360,2015-12-30 01:00:03+00:00,3464,1722,140
681981167097122816,2015-12-29 23:32:35+00:00,3043,1161,136
681891461017812993,2015-12-29 17:36:07+00:00,2706,951,140
681694085539872773,2015-12-29 04:31:49+00:00,14010,4581,139
681679526984871937,2015-12-29 03:33:58+00:00,1923,499,135
681654059175129088,2015-12-29 01:52:46+00:00,2903,1045,138
681610798867845120,2015-12-28 23:00:52+00:00,2100,533,41
681579835668455424,2015-12-28 20:57:50+00:00,3893,1489,130
681523177663676416,2015-12-28 17:12:42+00:00,15749,6620,140
681340665377193984,2015-12-28 05:07:27+00:00,1803,313,106
681339448655802368,2015-12-28 05:02:37+00:00,10202,4598,139
681320187870711809,2015-12-28 03:46:05+00:00,2918,863,100
681302363064414209,2015-12-28 02:35:15+00:00,4347,2072,134
681297372102656000,2015-12-28 02:15:26+00:00,3490,1091,139
681281657291280384,2015-12-28 01:12:59+00:00,3520,1258,140
681261549936340994,2015-12-27 23:53:05+00:00,1597,308,138
681242418453299201,2015-12-27 22:37:04+00:00,1645,624,139
681231109724700672,2015-12-27 21:52:07+00:00,2629,540,79
681193455364796417,2015-12-27 19:22:30+00:00,4077,1691,139
680970795137544192,2015-12-27 04:37:44+00:00,2665,749,137
680959110691590145,2015-12-27 03:51:18+00:00,4986,2243,140
680940246314430465,2015-12-27 02:36:20+00:00,3544,1225,59
680934982542561280,2015-12-27 02:15:25+00:00,2285,497,140
680913438424612864,2015-12-27 00:49:49+00:00,2609,705,100
680889648562991104,2015-12-26 23:15:17+00:00,1945,418,131
680836378243002368,2015-12-26 19:43:36+00:00,3766,1513,89
680805554198020098,2015-12-26 17:41:07+00:00,2370,751,74
680801747103793152,2015-12-26 17:25:59+00:00,2600,925,144
680798457301471234,2015-12-26 17:12:55+00:00,3134,1182,134
680609293079592961,2015-12-26 04:41:15+00:00,2906,816,123
680583894916304897,2015-12-26 03:00:19+00:00,3939,1514,140
680497766108381184,2015-12-25 21:18:05+00:00,4639,2162,139
680494726643068929,2015-12-25 21:06:00+00:00,1879,542,106
680473011644985345,2015-12-25 19:39:43+00:00,2778,844,115
680440374763077632,2015-12-25 17:30:01+00:00,1583,564,118
680221482581123072,2015-12-25 03:00:14+00:00,1598,329,78
680206703334408192,2015-12-25 02:01:30+00:00,3115,1323,96
680191257256136705,2015-12-25 01:00:07+00:00,2356,577,62
680176173301628928,2015-12-25 00:00:11+00:00,4263,1760,94
680161097740095489,2015-12-24 23:00:17+00:00,2538,828,139
680145970311643136,2015-12-24 22:00:10+00:00,3955,1972,134
680130881361686529,2015-12-24 21:00:12+00:00,2519,1078,98
680115823365742593,2015-12-24 20:00:22+00:00,2972,1028,127
680100725817409536,2015-12-24 19:00:23+00:00,3891,1554,137
680085611152338944,2015-12-24 18:00:19+00:00,13959,10034,139
680070545539371008,2015-12-24 17:00:27+00:00,2818,994,139
680055455951884288,2015-12-24 16:00:30+00:00,18278,8067,136
679877062409191424,2015-12-24 04:11:37+00:00,2155,726,139
679872969355714560,2015-12-24 03:55:21+00:00,2365,749,120
679862121895714818,2015-12-24 03:12:15+00:00,2678,706,73
679854723806179328,2015-12-24 02:42:51+00:00,3143,1402,140
679844490799091713,2015-12-24 02:02:12+00:00,2593,887,119
679828447187857408,2015-12-24 00:58:27+00:00,39726,15839,69
679777920601223168,2015-12-23 21:37:40+00:00,3390,1281,77
679736210798047232,2015-12-23 18:51:56+00:00,2311,918,137
679729593985699840,2015-12-23 18:25:38+00:00,2367,937,140
679722016581222400,2015-12-23 17:55:32+00:00,1817,539,131
679530280114372609,2015-12-23 05:13:38+00:00,5208,2347,140
679527802031484928,2015-12-23 05:03:47+00:00,2892,823,73
679511351870550016,2015-12-23 03:58:25+00:00,3711,1461,133
679503373272485890,2015-12-23 03:26:43+00:00,3484,1673,139
679475951516934144,2015-12-23 01:37:45+00:00,2304,728,73
679462823135686656,2015-12-23 00:45:35+00:00,34856,21324,134
679405845277462528,2015-12-22 20:59:10+00:00,2594,1364,96
679158373988876288,2015-12-22 04:35:49+00:00,23568,9193,66
679148763231985668,2015-12-22 03:57:37+00:00,3028,1163,137
679132435750195208,2015-12-22 02:52:45+00:00,3253,1314,131
679111216690831360,2015-12-22 01:28:25+00:00,6514,2893,79
679062614270468097,2015-12-21 22:15:18+00:00,18712,9299,72
679047485189439488,2015-12-21 21:15:11+00:00,2460,781,106
679001094530465792,2015-12-21 18:10:50+00:00,3075,1378,79
678991772295516161,2015-12-21 17:33:48+00:00,2537,1333,95
678969228704284672,2015-12-21 16:04:13+00:00,1796,528,140
678800283649069056,2015-12-21 04:52:53+00:00,2810,1018,93
678798276842360832,2015-12-21 04:44:55+00:00,3804,1350,68
678774928607469569,2015-12-21 03:12:08+00:00,3037,1043,126
678767140346941444,2015-12-21 02:41:11+00:00,3864,1553,68
678764513869611008,2015-12-21 02:30:45+00:00,1788,544,130
678755239630127104,2015-12-21 01:53:54+00:00,7802,3741,133
678740035362037760,2015-12-21 00:53:29+00:00,4099,1926,137
678708137298427904,2015-12-20 22:46:44+00:00,6082,2753,133
678675843183484930,2015-12-20 20:38:24+00:00,3155,1680,140
678643457146150913,2015-12-20 18:29:43+00:00,2250,489,136
678446151570427904,2015-12-20 05:25:42+00:00,4358,1785,143
678424312106393600,2015-12-20 03:58:55+00:00,5916,2880,140
678410210315247616,2015-12-20 03:02:53+00:00,4640,2072,122
678399652199309312,2015-12-20 02:20:55+00:00,61794,30742,60
678396796259975168,2015-12-20 02:09:34+00:00,1731,478,88
678389028614488064,2015-12-20 01:38:42+00:00,2044,473,115
678380236862578688,2015-12-20 01:03:46+00:00,2655,1020,94
678341075375947776,2015-12-19 22:28:09+00:00,1896,612,53
678334497360859136,2015-12-19 22:02:01+00:00,1427,304,134
678278586130948096,2015-12-19 18:19:51+00:00,12531,6857,137
678255464182861824,2015-12-19 16:47:58+00:00,1726,418,140
678023323247357953,2015-12-19 01:25:31+00:00,2095,439,92
678021115718029313,2015-12-19 01:16:45+00:00,15018,7148,68
677961670166224897,2015-12-18 21:20:32+00:00,3701,1879,127
677918531514703872,2015-12-18 18:29:07+00:00,1476,463,140
677895101218201600,2015-12-18 16:56:01+00:00,5275,2384,137
677716515794329600,2015-12-18 05:06:23+00:00,3323,1104,70
677700003327029250,2015-12-18 04:00:46+00:00,3689,1622,73
677698403548192770,2015-12-18 03:54:25+00:00,1332,363,88
677687604918272002,2015-12-18 03:11:30+00:00,2681,950,123
677673981332312066,2015-12-18 02:17:22+00:00,3603,1677,137
677662372920729601,2015-12-18 01:31:14+00:00,2134,1101,108
677644091929329666,2015-12-18 00:18:36+00:00,2040,886,103
677573743309385728,2015-12-17 19:39:03+00:00,2322,819,138
677565715327688705,2015-12-17 19:07:09+00:00,1409,513,140
677557565589463040,2015-12-17 18:34:46+00:00,2665,1322,140
677547928504967168,2015-12-17 17:56:29+00:00,7568,4076,92
677530072887205888,2015-12-17 16:45:31+00:00,1161,250,136
677335745548390400,2015-12-17 03:53:20+00:00,3328,2017,49
677334615166730240,2015-12-17 03:48:51+00:00,1477,328,55
677331501395156992,2015-12-17 03:36:28+00:00,1189,265,139
677328882937298944,2015-12-17 03:26:04+00:00,3938,1693,105
677314812125323265,2015-12-17 02:30:09+00:00,1799,611,145
677301033169788928,2015-12-17 01:35:24+00:00,1362,471,99
677269281705472000,2015-12-16 23:29:14+00:00,2164,790,96
677228873407442944,2015-12-16 20:48:40+00:00,3837,1840,73
677187300187611136,2015-12-16 18:03:28+00:00,2981,1033,139
676975532580409345,2015-12-16 04:01:59+00:00,3015,1203,135
676957860086095872,2015-12-16 02:51:45+00:00,2395,907,80
676949632774234114,2015-12-16 02:19:04+00:00,1413,448,140
676948236477857792,2015-12-16 02:13:31+00:00,2354,980,77
676946864479084545,2015-12-16 02:08:04+00:00,1844,426,120
676942428000112642,2015-12-16 01:50:26+00:00,2261,855,76
676936541936185344,2015-12-16 01:27:03+00:00,13809,5515,137
676916996760600576,2015-12-16 00:09:23+00:00,3231,2002,90
676897532954456065,2015-12-15 22:52:02+00:00,2426,817,138
676864501615042560,2015-12-15 20:40:47+00:00,2294,808,139
676821958043033607,2015-12-15 17:51:44+00:00,25124,17605,89
676819651066732545,2015-12-15 17:42:34+00:00,1957,741,103
676811746707918848,2015-12-15 17:11:09+00:00,1536,469,143
676776431406465024,2015-12-15 14:50:49+00:00,5405,2249,117
676617503762681856,2015-12-15 04:19:18+00:00,3149,1108,131
676613908052996102,2015-12-15 04:05:01+00:00,1183,219,90
676606785097199616,2015-12-15 03:36:42+00:00,2039,490,67
676603393314578432,2015-12-15 03:23:14+00:00,1280,440,144
676593408224403456,2015-12-15 02:43:33+00:00,4954,2410,80
676590572941893632,2015-12-15 02:32:17+00:00,1001,142,110
676588346097852417,2015-12-15 02:23:26+00:00,2533,896,140
676582956622721024,2015-12-15 02:02:01+00:00,1310,312,140
676575501977128964,2015-12-15 01:32:24+00:00,2807,1254,116
676533798876651520,2015-12-14 22:46:41+00:00,2025,621,45
676496375194980353,2015-12-14 20:17:59+00:00,1641,602,135
676470639084101634,2015-12-14 18:35:43+00:00,12616,5224,66
676440007570247681,2015-12-14 16:34:00+00:00,1863,748,101
676430933382295552,2015-12-14 15:57:56+00:00,1526,385,140
676263575653122048,2015-12-14 04:52:55+00:00,2243,609,137
676237365392908289,2015-12-14 03:08:46+00:00,1335,331,136
676219687039057920,2015-12-14 01:58:31+00:00,67100,31989,92
676215927814406144,2015-12-14 01:43:35+00:00,1881,661,136
676191832485810177,2015-12-14 00:07:50+00:00,2478,1145,137
676146341966438401,2015-12-13 21:07:04+00:00,2077,744,61
676121918416756736,2015-12-13 19:30:01+00:00,2335,1297,131
676101918813499392,2015-12-13 18:10:33+00:00,3042,1284,69
676098748976615425,2015-12-13 17:57:57+00:00,3279,1623,139
676089483918516224,2015-12-13 17:21:08+00:00,1431,483,101
675898130735476737,2015-12-13 04:40:46+00:00,1774,653,118
675891555769696257,2015-12-13 04:14:39+00:00,2297,976,139
675888385639251968,2015-12-13 04:02:03+00:00,2581,1067,134
675878199931371520,2015-12-13 03:21:34+00:00,4531,1570,134
675870721063669760,2015-12-13 02:51:51+00:00,1783,632,144
675853064436391936,2015-12-13 01:41:41+00:00,2927,1460,107
675849018447167488,2015-12-13 01:25:37+00:00,1027,172,111
675845657354215424,2015-12-13 01:12:15+00:00,2477,1000,139
675822767435051008,2015-12-12 23:41:18+00:00,1652,591,67
675820929667219457,2015-12-12 23:34:00+00:00,1140,260,139
675798442703122432,2015-12-12 22:04:39+00:00,11101,3787,88
675781562965868544,2015-12-12 20:57:34+00:00,1750,537,78
675740360753160193,2015-12-12 18:13:51+00:00,1257,388,82
675710890956750848,2015-12-12 16:16:45+00:00,2046,928,131
675707330206547968,2015-12-12 16:02:36+00:00,2154,771,82
675706639471788032,2015-12-12 15:59:51+00:00,693,106,140
675534494439489536,2015-12-12 04:35:48+00:00,1953,470,112
675531475945709568,2015-12-12 04:23:49+00:00,1276,428,140
675522403582218240,2015-12-12 03:47:46+00:00,1122,316,134
675517828909424640,2015-12-12 03:29:35+00:00,1414,507,39
675501075957489664,2015-12-12 02:23:01+00:00,18482,6485,104
675497103322386432,2015-12-12 02:07:14+00:00,3397,1443,136
675489971617296384,2015-12-12 01:38:53+00:00,1406,672,136
675483430902214656,2015-12-12 01:12:54+00:00,1985,1081,137
675432746517426176,2015-12-11 21:51:30+00:00,1623,627,79
675372240448454658,2015-12-11 17:51:04+00:00,1838,563,72
675362609739206656,2015-12-11 17:12:48+00:00,1136,262,131
675354435921575936,2015-12-11 16:40:19+00:00,35178,18963,59
675349384339542016,2015-12-11 16:20:15+00:00,4237,2532,58
675334060156301312,2015-12-11 15:19:21+00:00,3007,1436,65
675166823650848770,2015-12-11 04:14:49+00:00,3920,1795,138
675153376133427200,2015-12-11 03:21:23+00:00,6072,2734,121
675149409102012420,2015-12-11 03:05:37+00:00,4037,1878,39
675147105808306176,2015-12-11 02:56:28+00:00,1026,273,128
675146535592706048,2015-12-11 02:54:12+00:00,1300,349,98
675145476954566656,2015-12-11 02:49:59+00:00,2305,1011,138
675135153782571009,2015-12-11 02:08:58+00:00,1398,542,98
675113801096802304,2015-12-11 00:44:07+00:00,2120,877,140
675111688094527488,2015-12-11 00:35:44+00:00,1042,283,137
675109292475830276,2015-12-11 00:26:12+00:00,3006,1259,137
675047298674663426,2015-12-10 20:19:52+00:00,1141,366,117
675015141583413248,2015-12-10 18:12:05+00:00,2918,1335,139
675006312288268288,2015-12-10 17:37:00+00:00,1057,252,134
675003128568291329,2015-12-10 17:24:21+00:00,1672,517,140
674999807681908736,2015-12-10 17:11:09+00:00,2433,1232,101
674805413498527744,2015-12-10 04:18:42+00:00,934,391,133
674800520222154752,2015-12-10 03:59:15+00:00,3240,949,137
674793399141146624,2015-12-10 03:30:58+00:00,2697,1225,51
674788554665512960,2015-12-10 03:11:43+00:00,871,230,128
674781762103414784,2015-12-10 02:44:43+00:00,2169,1335,134
674774481756377088,2015-12-10 02:15:47+00:00,1213,532,139
674767892831932416,2015-12-10 01:49:36+00:00,1981,883,139
674764817387900928,2015-12-10 01:37:23+00:00,852,263,140
674754018082705410,2015-12-10 00:54:28+00:00,1456,488,89
674752233200820224,2015-12-10 00:47:23+00:00,1580,516,104
674743008475090944,2015-12-10 00:10:43+00:00,1514,607,98
674742531037511680,2015-12-10 00:08:50+00:00,527,55,107
674739953134403584,2015-12-09 23:58:35+00:00,1194,437,69
674737130913071104,2015-12-09 23:47:22+00:00,693,103,144
674690135443775488,2015-12-09 20:40:38+00:00,1237,510,139
674670581682434048,2015-12-09 19:22:56+00:00,1751,729,143
674664755118911488,2015-12-09 18:59:46+00:00,994,276,139
674646392044941312,2015-12-09 17:46:48+00:00,1533,557,141
674644256330530816,2015-12-09 17:38:19+00:00,1111,311,77
674638615994089473,2015-12-09 17:15:54+00:00,1806,650,133
674632714662858753,2015-12-09 16:52:27+00:00,1617,637,140
674606911342424069,2015-12-09 15:09:55+00:00,1013,115,134
674468880899788800,2015-12-09 06:01:26+00:00,6676,2275,91
674447403907457024,2015-12-09 04:36:06+00:00,1137,393,138
674436901579923456,2015-12-09 03:54:22+00:00,1198,426,139
674422304705744896,2015-12-09 02:56:22+00:00,1536,592,94
674416750885273600,2015-12-09 02:34:18+00:00,731,157,133
674410619106390016,2015-12-09 02:09:56+00:00,1289,515,91
674394782723014656,2015-12-09 01:07:00+00:00,1607,635,110
674372068062928900,2015-12-08 23:36:44+00:00,931,346,144
674318007229923329,2015-12-08 20:01:55+00:00,1516,570,96
674307341513269249,2015-12-08 19:19:32+00:00,12129,7641,52
674291837063053312,2015-12-08 18:17:56+00:00,15817,6533,92
674271431610523648,2015-12-08 16:56:51+00:00,1682,800,62
674269164442398721,2015-12-08 16:47:50+00:00,961,255,140
674265582246694913,2015-12-08 16:33:36+00:00,1766,936,138
674262580978937856,2015-12-08 16:21:41+00:00,1391,498,125
674255168825880576,2015-12-08 15:52:13+00:00,1581,619,77
674082852460433408,2015-12-08 04:27:30+00:00,804,186,94
674075285688614912,2015-12-08 03:57:26+00:00,1047,316,121
674063288070742018,2015-12-08 03:09:46+00:00,6769,2450,135
674053186244734976,2015-12-08 02:29:37+00:00,3576,1441,136
674051556661161984,2015-12-08 02:23:09+00:00,1564,530,109
674045139690631169,2015-12-08 01:57:39+00:00,1520,710,137
674042553264685056,2015-12-08 01:47:22+00:00,772,142,94
674038233588723717,2015-12-08 01:30:12+00:00,1176,456,100
674036086168010753,2015-12-08 01:21:40+00:00,906,240,144
674024893172875264,2015-12-08 00:37:11+00:00,1914,1360,112
674019345211760640,2015-12-08 00:15:09+00:00,1208,340,139
674014384960745472,2015-12-07 23:55:26+00:00,1676,714,139
674008982932058114,2015-12-07 23:33:58+00:00,1297,393,140
673956914389192708,2015-12-07 20:07:04+00:00,2091,1069,95
673919437611909120,2015-12-07 17:38:09+00:00,1251,401,133
673906403526995968,2015-12-07 16:46:21+00:00,3406,1799,139
673887867907739649,2015-12-07 15:32:42+00:00,994,274,117
673716320723169284,2015-12-07 04:11:02+00:00,3289,843,88
673715861853720576,2015-12-07 04:09:13+00:00,3815,2303,134
673711475735838725,2015-12-07 03:51:47+00:00,1114,325,66
673709992831262724,2015-12-07 03:45:53+00:00,908,306,122
673708611235921920,2015-12-07 03:40:24+00:00,1153,315,111
673707060090052608,2015-12-07 03:34:14+00:00,1177,434,116
673705679337693185,2015-12-07 03:28:45+00:00,1337,439,131
673700254269775872,2015-12-07 03:07:12+00:00,1532,638,139
673697980713705472,2015-12-07 02:58:09+00:00,4067,2165,117
673689733134946305,2015-12-07 02:25:23+00:00,1855,700,88
673688752737402881,2015-12-07 02:21:29+00:00,1325,534,83
